Datum,Standort,Kurzbezeichnung,Parameter,Parametergruppe,Einheit,Bestimmungsgrenze_Nachweisgrenze,Messwert,Richtwert,Höchstwert
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Atrazin-2-hydroxy,Pestizide und Metaboliten,ng/L,5,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Atrazin-desethyl-desisopropyl,Pestizide und Metaboliten,ng/L,5,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Chloridazon,Pestizide und Metaboliten,ng/L,5,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Chloridazon-desphenyl,Pestizide und Metaboliten,ng/L,10,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Chloridazon-methyl-desphenyl,Pestizide und Metaboliten,ng/L,5,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Chlorthalonil R417888,Pestizide und Metaboliten,ng/L,10,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Chlorthalonil R419492,Pestizide und Metaboliten,ng/L,20,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Chlorthalonil R471811,Pestizide und Metaboliten,ng/L,20,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Chlorthalonil SYN507900,Pestizide und Metaboliten,ng/L,20,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Chlorthalonil SYN548580,Pestizide und Metaboliten,ng/L,20,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Chlorthalonil SYN548581,Pestizide und Metaboliten,ng/L,20,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Chlortoluron,Pestizide und Metaboliten,ng/L,5,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,DEET,Pestizide und Metaboliten,ng/L,10,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Desethyl-atrazin,Pestizide und Metaboliten,ng/L,5,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Desisopropyl-atrazin,Pestizide und Metaboliten,ng/L,5,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Diazinon,Pestizide und Metaboliten,ng/L,5,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Dimethachlor,Pestizide und Metaboliten,ng/L,5,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Dimethachlor CGA 369873,Pestizide und Metaboliten,ng/L,5,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Dimethenamid,Pestizide und Metaboliten,ng/L,20,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Dimethoat,Pestizide und Metaboliten,ng/L,5,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Dimethylsulfamid,Pestizide und Metaboliten,ng/L,20,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Diuron,Pestizide und Metaboliten,ng/L,5,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Diuron-desmethyl,Pestizide und Metaboliten,ng/L,5,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Ethofumesat,Pestizide und Metaboliten,ng/L,5,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Irgarol,Pestizide und Metaboliten,ng/L,5,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Isoproturon,Pestizide und Metaboliten,ng/L,5,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Isoproturon-desmethyl,Pestizide und Metaboliten,ng/L,5,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Linuron,Pestizide und Metaboliten,ng/L,5,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Mecoprop,Pestizide und Metaboliten,ng/L,20,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Metalaxyl,Pestizide und Metaboliten,ng/L,10,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Metamitron,Pestizide und Metaboliten,ng/L,10,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Metamitron-desamino,Pestizide und Metaboliten,ng/L,5,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Metazachlor,Pestizide und Metaboliten,ng/L,20,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Metobromuron,Pestizide und Metaboliten,ng/L,5,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Metolachlor,Pestizide und Metaboliten,ng/L,5,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Metolachlor CGA 368208,Pestizide und Metaboliten,ng/L,10,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Metolachlor SYN547977,Pestizide und Metaboliten,ng/L,20,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Metribuzin,Pestizide und Metaboliten,ng/L,10,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Monolinuron,Pestizide und Metaboliten,ng/L,5,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Nicosulfuron ASDM,Pestizide und Metaboliten,ng/L,5,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Nicosulfuron AUSN,Pestizide und Metaboliten,ng/L,10,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Nicosulfuron UCSN,Pestizide und Metaboliten,ng/L,10,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Oxadixyl,Pestizide und Metaboliten,ng/L,20,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Pirimicarb,Pestizide und Metaboliten,ng/L,5,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Prometryn,Pestizide und Metaboliten,ng/L,10,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Propazin,Pestizide und Metaboliten,ng/L,10,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Propiconazol,Pestizide und Metaboliten,ng/L,50,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Simazin,Pestizide und Metaboliten,ng/L,20,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Sulcotrion,Pestizide und Metaboliten,ng/L,10,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Terbuthylazin,Pestizide und Metaboliten,ng/L,10,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Terbuthylazin CGA 324007,Pestizide und Metaboliten,ng/L,20,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Terbuthylazin LM2,Pestizide und Metaboliten,ng/L,10,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Terbuthylazin LM4,Pestizide und Metaboliten,ng/L,5,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Terbuthylazin SYN545666,Pestizide und Metaboliten,ng/L,20,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Terbuthylazin-desethyl,Pestizide und Metaboliten,ng/L,10,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Terbuthylazin-desethyl-2-hydroxy,Pestizide und Metaboliten,ng/L,10,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Terbutryn,Pestizide und Metaboliten,ng/L,5,NA,,100
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,aggressive Kohlensäure,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mg/L,,-2.1,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Calciumhärte,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,0.49,1.27,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,freie Kohlensäure,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mg/L,,4.4,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Gesamthärte,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,0.49,1.53,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Hydrogenkarbonat,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,,2.74,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Karbonathärte,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,0.15,1.37,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Kohlensäure im Gleichgewicht,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mg/L,,6.5,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Leitfähigkeit bei 20 °C,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",µS/cm,28,287,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Magnesiumhärte,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,0.09,0.26,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,pH,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",,,7.8,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,pH im Gleichgewicht,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",,,7.63,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Sättigungsindex,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",,,0.17,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Amidotrizoesäure,Röntgenkontrastmittel,ng/L,10,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Iohexol,Röntgenkontrastmittel,ng/L,20,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Iomeprol,Röntgenkontrastmittel,ng/L,20,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Iopamidol,Röntgenkontrastmittel,ng/L,10,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Iopromid,Röntgenkontrastmittel,ng/L,20,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Ioxitalaminsäure,Röntgenkontrastmittel,ng/L,20,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,DOC (organischer Kohlenstoff gelöst),Summenparameter,mg/L,0.09,0.27,2,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,UV-Extinktion 254 nm,Summenparameter,Ext./m,0.1,0.5,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Bromdichlormethan,Trihalomethane (THM),ng/L,20,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Bromoform,Trihalomethane (THM),ng/L,50,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Chloroform,Trihalomethane (THM),ng/L,20,367,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Dibromchlormethan,Trihalomethane (THM),ng/L,20,NA,,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Summe THM,Trihalomethane (THM),ng/L,80,367,,50000
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Chlorophyta,Biologische Parameter,µg/L,1,NA,,
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Chrysophyta,Biologische Parameter,µg/L,1,2,,
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Crypto-/Dinogruppe,Biologische Parameter,µg/L,1,NA,,
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Cyanobakterien,Biologische Parameter,µg/L,1,NA,,
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Euglenophyta,Biologische Parameter,µg/L,1,NA,,
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Phytoplankton,Biologische Parameter,µg/L,1,2,,
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Phytoplankton <2µm,Biologische Parameter,Anzahl/mL,1,4,,
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Phytoplankton >20µm,Biologische Parameter,Anzahl/mL,1,NA,,
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Phytoplankton 2-20µm,Biologische Parameter,Anzahl/mL,1,11,,
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Chlorophyta,Biologische Parameter,µg/L,1,NA,,
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Chrysophyta,Biologische Parameter,µg/L,1,NA,,
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Crypto-/Dinogruppe,Biologische Parameter,µg/L,1,NA,,
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Cyanobakterien,Biologische Parameter,µg/L,1,NA,,
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Euglenophyta,Biologische Parameter,µg/L,1,NA,,
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Phytoplankton,Biologische Parameter,µg/L,1,NA,,
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Phytoplankton <2µm,Biologische Parameter,Anzahl/mL,1,NA,,
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Phytoplankton >20µm,Biologische Parameter,Anzahl/mL,1,NA,,
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Phytoplankton 2-20µm,Biologische Parameter,Anzahl/mL,1,5,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,TFMS (Trifluormethansulfonsäure),(Ultra)kurzkettige PFAS,ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Ammonium,Allgemeine chemische Parameter,µg/L,3,9,,100
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Bromat,Allgemeine chemische Parameter,µg/L,0.1,1.3,,10
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Bromid,Allgemeine chemische Parameter,µg/L,2,13,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Chlorid,Allgemeine chemische Parameter,mg/L,0.2,6,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Fluorid,Allgemeine chemische Parameter,mg/L,0.003,0.06,,1.5
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Kieselsäure als Siliziumdioxid,Allgemeine chemische Parameter,mg/L,0.2,4.2,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Nitrat,Allgemeine chemische Parameter,mg/L,0.2,3.4,,40
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Nitrit,Allgemeine chemische Parameter,µg/L,1,NA,,100
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Phosphat-Phosphor,Allgemeine chemische Parameter,µg/L,2,5,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Sauerstoff,Allgemeine chemische Parameter,mg/L,0.2,12.17,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Sauerstoffsättigung,Allgemeine chemische Parameter,%,,110,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Sulfat,Allgemeine chemische Parameter,mg/L,0.2,13.4,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Temperatur,Allgemeine Parameter,°C,,8.3,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,"10,11-Dihydroxy-10,11-dihydrocarbamazepin",Arzneimittelrückstände und Metaboliten,ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,4-Acetamidoantipyrin,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,4-Formylaminoantipyrin,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Acetylsulfamethoxazol,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Amisulprid,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Anhydroerythromycin,Arzneimittelrückstände und Metaboliten,ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Atenolol,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Atenololsäure,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Azithromycin,Arzneimittelrückstände und Metaboliten,ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Bezafibrat,Arzneimittelrückstände und Metaboliten,ng/L,20,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Candesartan,Arzneimittelrückstände und Metaboliten,ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Carbamazepin,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,"Carbamazepin-10,11-epoxid",Arzneimittelrückstände und Metaboliten,ng/L,20,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Citalopram,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Clarithromycin,Arzneimittelrückstände und Metaboliten,ng/L,20,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Clofibrinsäure,Arzneimittelrückstände und Metaboliten,ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Diazepam,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Diclofenac,Arzneimittelrückstände und Metaboliten,ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Erythromycin,Arzneimittelrückstände und Metaboliten,ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Fenofibrat,Arzneimittelrückstände und Metaboliten,ng/L,20,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Fenoprofen,Arzneimittelrückstände und Metaboliten,ng/L,50,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Fexofenadin,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Gabapentin,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Gemfibrozil,Arzneimittelrückstände und Metaboliten,ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Hydrochlorthiazid,Arzneimittelrückstände und Metaboliten,ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Ibuprofen,Arzneimittelrückstände und Metaboliten,ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Indomethacin,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Irbesartan,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Ketoprofen,Arzneimittelrückstände und Metaboliten,ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Lamotrigin,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Meclofenaminsäure,Arzneimittelrückstände und Metaboliten,ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Metoprolol,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Naproxen,Arzneimittelrückstände und Metaboliten,ng/L,20,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Oxypurinol,Arzneimittelrückstände und Metaboliten,ng/L,20,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Paracetamol,Arzneimittelrückstände und Metaboliten,ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Pentoxifyllin,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Phenazon,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Propyphenazon,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Sitagliptin,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Sotalol,Arzneimittelrückstände und Metaboliten,ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Sulfamethoxazol,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,T2954 Zwischenprodukt,Arzneimittelrückstände und Metaboliten,ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Tramadol,Arzneimittelrückstände und Metaboliten,ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Triclosan,Arzneimittelrückstände und Metaboliten,ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Trimethoprim,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Valsartan,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Valsartansäure,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Venlafaxin,Arzneimittelrückstände und Metaboliten,ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Benzol,Benzinzusatzstoffe,ng/L,20,NA,,1000
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,ETBE,Benzinzusatzstoffe,ng/L,20,NA,,5000
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Ethylbenzol,Benzinzusatzstoffe,ng/L,20,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,m/p-Xylol,Benzinzusatzstoffe,ng/L,40,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,MTBE,Benzinzusatzstoffe,ng/L,20,NA,,5000
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,o-Xylol,Benzinzusatzstoffe,ng/L,20,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Summe Aliphaten C5-C10,Benzinzusatzstoffe,ng/L,300,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Summe BTEX,Benzinzusatzstoffe,ng/L,120,NA,,3000
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,TAME,Benzinzusatzstoffe,ng/L,20,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Toluol,Benzinzusatzstoffe,ng/L,20,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,"[D-Asp3, E-Dhb7]-MC-RR gebunden",Biologische Parameter,ng/L,20,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,"[D-Asp3, E-Dhb7]-MC-RR gelöst",Biologische Parameter,ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Microcystin LR gebunden,Biologische Parameter,ng/L,20,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Microcystin LR gelöst,Biologische Parameter,ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Microcystin RR gebunden,Biologische Parameter,ng/L,20,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Microcystin RR gelöst,Biologische Parameter,ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Microcystin YR gebunden,Biologische Parameter,ng/L,20,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Microcystin YR gelöst,Biologische Parameter,ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,"1,3-Diphenylguanidin","Künstliche Süssstoffe, Industriechemikalien und anderes",ng/L,20,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,3-Nitrobenzolsulfonsäure,"Künstliche Süssstoffe, Industriechemikalien und anderes",ng/L,10,16,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Acesulfam,"Künstliche Süssstoffe, Industriechemikalien und anderes",ng/L,10,15,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Benzotriazol,"Künstliche Süssstoffe, Industriechemikalien und anderes",ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Cyclamat,"Künstliche Süssstoffe, Industriechemikalien und anderes",ng/L,50,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Neotam,"Künstliche Süssstoffe, Industriechemikalien und anderes",ng/L,10,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,N-Ethyl-2-isopropyl-5-methylcyclohexancarboxamid,"Künstliche Süssstoffe, Industriechemikalien und anderes",ng/L,5,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Sucralose,"Künstliche Süssstoffe, Industriechemikalien und anderes",ng/L,50,89,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Sulisobenzon,"Künstliche Süssstoffe, Industriechemikalien und anderes",ng/L,50,NA,,
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Tolyltriazol,"Künstliche Süssstoffe, Industriechemikalien und anderes",ng/L,10,NA,,
