Datum,Standort,Kurzbezeichnung,Parameter,Parametergruppe,Einheit,Bestimmungsgrenze_Nachweisgrenze,Messwert,Richtwert,Höchstwert,CleanedName,lat,lon
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Gesamthärte,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,0.49,1.66,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Hydrogenkarbonat,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,,2.99,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Karbonathärte,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,0.15,1.49,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Kohlensäure im Gleichgewicht,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mg/L,,7.1,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Leitfähigkeit bei 20 °C,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",µS/cm,28.0,311.0,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Magnesiumhärte,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,0.09,0.31,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,pH,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",,,7.88,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,pH im Gleichgewicht,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",,,7.71,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Sättigungsindex,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",,,0.17,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Amidotrizoesäure,Röntgenkontrastmittel,ng/L,10.0,,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Iohexol,Röntgenkontrastmittel,ng/L,20.0,,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Iomeprol,Röntgenkontrastmittel,ng/L,20.0,,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Iopamidol,Röntgenkontrastmittel,ng/L,10.0,43.0,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Iopromid,Röntgenkontrastmittel,ng/L,20.0,,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Ioxitalaminsäure,Röntgenkontrastmittel,ng/L,20.0,,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,DOC (organischer Kohlenstoff gelöst),Summenparameter,mg/L,0.09,0.69,2.0,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,UV-Extinktion 254 nm,Summenparameter,Ext./m,0.1,1.0,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Bromdichlormethan,Trihalomethane (THM),ng/L,20.0,474.0,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Bromoform,Trihalomethane (THM),ng/L,50.0,,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Chloroform,Trihalomethane (THM),ng/L,20.0,1490.0,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Dibromchlormethan,Trihalomethane (THM),ng/L,20.0,143.0,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-16,"Seewasserwerk Moos, Reinwasser",W0115/01,Summe THM,Trihalomethane (THM),ng/L,80.0,2108.0,,50000.0,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/01,Temperatur,Allgemeine Parameter,°C,,8.6,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/01,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,4.0,,300.0,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/01,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,1.9,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/01,E. coli,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/01,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/01,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,69794.0,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/02,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,,,300.0,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/02,E. coli,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/02,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/02,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,67822.0,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/04,Temperatur,Allgemeine Parameter,°C,,9.3,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/04,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,2.0,,300.0,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/04,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,1.9,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/04,E. coli,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/04,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-18,"Seewasserwerk Moos, Reinwasser",W0115/04,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,67806.0,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/01,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,,,300.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/01,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,1.8,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/01,E. coli,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/01,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/01,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,68317.0,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/02,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,2.0,,300.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/02,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,1.9,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/02,E. coli,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/02,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/02,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,68417.0,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/03,Temperatur,Allgemeine Parameter,°C,,7.6,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/03,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,1.0,,300.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/03,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,1.8,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/03,E. coli,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/03,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/03,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,68156.0,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/04,Temperatur,Allgemeine Parameter,°C,,7.6,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/04,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,1.0,,300.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/04,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,2.0,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/04,E. coli,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/04,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-18,"Seewasserwerk Lengg, Reinwasser",W0215/04,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,66550.0,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-18,"Grundwasserwerk Hardhof, Reinwasser",W0305,Temperatur,Allgemeine Parameter,°C,,17.3,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-18,"Grundwasserwerk Hardhof, Reinwasser",W0305,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,22.0,,300.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-18,"Grundwasserwerk Hardhof, Reinwasser",W0305,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,0.8,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-18,"Grundwasserwerk Hardhof, Reinwasser",W0305,E. coli,Biologische Parameter,KbE/100 mL,1.0,,,0.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-18,"Grundwasserwerk Hardhof, Reinwasser",W0305,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,,0.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-18,"Grundwasserwerk Hardhof, Reinwasser",W0305,Intaktzellzahl,Biologische Parameter,Zellen/mL,500.0,16839.0,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-21,"Seewasserwerk Moos, Reinwasser",W0115/01,Temperatur,Allgemeine Parameter,°C,,8.5,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-21,"Seewasserwerk Moos, Reinwasser",W0115/01,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,4.0,,300.0,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-21,"Seewasserwerk Moos, Reinwasser",W0115/01,E. coli,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-21,"Seewasserwerk Moos, Reinwasser",W0115/01,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-21,"Seewasserwerk Moos, Reinwasser",W0115/04,Temperatur,Allgemeine Parameter,°C,,9.2,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-21,"Seewasserwerk Moos, Reinwasser",W0115/04,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,4.0,,300.0,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-21,"Seewasserwerk Moos, Reinwasser",W0115/04,E. coli,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-21,"Seewasserwerk Moos, Reinwasser",W0115/04,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-21,"Seewasserwerk Lengg, Reinwasser",W0215/03,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,,,300.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-21,"Seewasserwerk Lengg, Reinwasser",W0215/03,E. coli,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-21,"Seewasserwerk Lengg, Reinwasser",W0215/03,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-21,"Seewasserwerk Lengg, Reinwasser",W0215/04,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,1.0,,300.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-21,"Seewasserwerk Lengg, Reinwasser",W0215/04,E. coli,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-21,"Seewasserwerk Lengg, Reinwasser",W0215/04,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-21,"Grundwasserwerk Hardhof, Reinwasser",W0305,Temperatur,Allgemeine Parameter,°C,,17.3,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-21,"Grundwasserwerk Hardhof, Reinwasser",W0305,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,2.0,,300.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-21,"Grundwasserwerk Hardhof, Reinwasser",W0305,E. coli,Biologische Parameter,KbE/100 mL,1.0,,,0.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-21,"Grundwasserwerk Hardhof, Reinwasser",W0305,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,,0.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-24,"Seewasserwerk Moos, Langsamfiltrat",W0108,Copepoda,Biologische Parameter,Anzahl/m³,1.0,14.0,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-24,"Seewasserwerk Moos, Langsamfiltrat",W0108,Nauplii,Biologische Parameter,Anzahl/m³,1.0,10.0,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-24,"Seewasserwerk Moos, Langsamfiltrat",W0108,Nematoda,Biologische Parameter,Anzahl/m³,1.0,,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-24,"Seewasserwerk Moos, Langsamfiltrat",W0108,Phyllopoda,Biologische Parameter,Anzahl/m³,1.0,,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-24,"Seewasserwerk Moos, Langsamfiltrat",W0108,Total Wirbellose,Biologische Parameter,Anzahl/m³,1.0,25.0,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-24,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Copepoda,Biologische Parameter,Anzahl/m³,1.0,4.0,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-24,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Nauplii,Biologische Parameter,Anzahl/m³,1.0,3.0,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-24,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Nematoda,Biologische Parameter,Anzahl/m³,1.0,,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-24,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Phyllopoda,Biologische Parameter,Anzahl/m³,1.0,,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-24,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Total Wirbellose,Biologische Parameter,Anzahl/m³,1.0,7.0,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-24,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Copepoda,Biologische Parameter,Anzahl/m³,1.0,2.0,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-24,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Nauplii,Biologische Parameter,Anzahl/m³,1.0,2.0,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-24,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Nematoda,Biologische Parameter,Anzahl/m³,1.0,,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-24,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Phyllopoda,Biologische Parameter,Anzahl/m³,1.0,,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-24,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Total Wirbellose,Biologische Parameter,Anzahl/m³,1.0,5.0,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-24,"Grundwasserwerk Hardhof, Reinwasser",W0305,Copepoda,Biologische Parameter,Anzahl/m³,1.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-24,"Grundwasserwerk Hardhof, Reinwasser",W0305,Nauplii,Biologische Parameter,Anzahl/m³,1.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-24,"Grundwasserwerk Hardhof, Reinwasser",W0305,Nematoda,Biologische Parameter,Anzahl/m³,1.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-24,"Grundwasserwerk Hardhof, Reinwasser",W0305,Phyllopoda,Biologische Parameter,Anzahl/m³,1.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-24,"Grundwasserwerk Hardhof, Reinwasser",W0305,Total Wirbellose,Biologische Parameter,Anzahl/m³,1.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-25,"Seewasserwerk Moos, Reinwasser",W0115/01,Temperatur,Allgemeine Parameter,°C,,9.1,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-25,"Seewasserwerk Moos, Reinwasser",W0115/01,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,4.0,,300.0,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-25,"Seewasserwerk Moos, Reinwasser",W0115/01,E. coli,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-25,"Seewasserwerk Moos, Reinwasser",W0115/01,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-25,"Seewasserwerk Moos, Reinwasser",W0115/04,Temperatur,Allgemeine Parameter,°C,,9.8,,,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-25,"Seewasserwerk Moos, Reinwasser",W0115/04,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,2.0,,300.0,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-25,"Seewasserwerk Moos, Reinwasser",W0115/04,E. coli,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-25,"Seewasserwerk Moos, Reinwasser",W0115/04,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Moos,47.33180605,8.531245451906134
2023-08-25,"Seewasserwerk Lengg, Reinwasser",W0215/03,Temperatur,Allgemeine Parameter,°C,,7.5,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-25,"Seewasserwerk Lengg, Reinwasser",W0215/03,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,,,300.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-25,"Seewasserwerk Lengg, Reinwasser",W0215/03,E. coli,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-25,"Seewasserwerk Lengg, Reinwasser",W0215/03,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-25,"Seewasserwerk Lengg, Reinwasser",W0215/04,Temperatur,Allgemeine Parameter,°C,,7.5,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-25,"Seewasserwerk Lengg, Reinwasser",W0215/04,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,1.0,,300.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-25,"Seewasserwerk Lengg, Reinwasser",W0215/04,E. coli,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-25,"Seewasserwerk Lengg, Reinwasser",W0215/04,Enterokokken,Biologische Parameter,KbE/100 mL,1.0,,,0.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-25,"Grundwasserwerk Hardhof, Reinwasser",W0305,Temperatur,Allgemeine Parameter,°C,,16.9,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-25,"Grundwasserwerk Hardhof, Reinwasser",W0305,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1.0,1.0,,300.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-25,"Grundwasserwerk Hardhof, Reinwasser",W0305,E. coli,Biologische Parameter,KbE/100 mL,1.0,,,0.0,"Grundwasserwerk Hardhof, Reinwasser",,
